0 1.5 39.4346
1 1.5 39.788
2 1.5 38.011
3 1.5 38.011
4 1.5 36.3101
5 1.5 36.3101
6 1.5 35.6369
7 1.5 35.3052
8 1.5 35.3052
9 1.5 35.3052
10 1.5 34.5627
11 1.5 34.5627
12 1.5 36.5312
13 1.5 36.5312
14 1.5 36.5312
15 1.5 36.5312
16 1.5 36.5364
17 1.5 36.5364
18 1.5 36.6532
19 1.5 36.7728
20 1.5 36.8164
21 1.5 39.2189
22 1.5 39.4723
23 1.5 39.4723
24 1.5 39.4723
25 1.5 39.4535
26 1.5 39.4535
27 1.5 36.3678
28 1.5 36.3678
29 1.5 36.7959
30 1.5 38.4123
31 1.5 35.2196
32 1.5 35.6163
33 1.5 35.6163
34 1.5 36.0615
35 1.5 36.8193
36 1.5 36.8193
37 1.5 36.6164
38 1.5 36.6164
39 1.5 37.3415
40 1.5 34.9607
41 1.5 35.5273
42 1.5 34.9277
43 1.5 33.1167
44 1.5 32.5696
45 1.5 33.2342
46 1.5 32.8635
47 1.5 32.8662
48 1.5 32.167
49 1.5 32.167
50 1.5 32.167
51 1.5 31.1878
52 1.5 31.1878
53 1.5 31.0379
54 1.5 30.5221
55 1.5 30.5221
56 1.5 30.2428
57 1.5 30.2428
58 1.5 30.2428
59 1.5 30.2428
60 1.5 30.2428
61 1.5 30.2428
62 1.5 31.3443
63 1.5 30.0452
64 1.5 30.0452
65 1.5 30.0452
66 1.5 29.9891
67 1.5 29.9891
68 1.5 30.0491
69 1.5 30.0491
70 1.5 30.0491
71 1.5 30.0491
72 1.5 29.5323
73 1.5 29.9958
74 1.5 29.9958
75 1.5 30.2713
76 1.5 30.2713
77 1.5 30.2713
78 1.5 30.2713
79 1.5 30.2713
80 1.5 30.3294
81 1.5 30.3294
82 1.5 30.2339
83 1.5 29.8675
84 1.5 30.6345
85 1.5 30.4115
86 1.5 30.4115
87 1.5 30.4115
88 1.5 30.4115
89 1.5 30.7389
90 1.5 31.9935
91 1.5 31.9935
92 1.5 31.9935
93 1.5 31.7055
94 1.5 33.5967
95 1.5 33.5967
96 1.5 35.084
97 1.5 35.084
98 1.5 35.084
99 1.5 35.084
100 1.499 35.084
101 1.499 35.084
102 1.499 34.2082
103 1.499 32.9115
104 1.499 32.9115
105 1.499 32.3956
106 1.499 32.3956
107 1.499 35.2959
108 1.499 34.5408
109 1.499 34.5408
110 1.499 33.8702
111 1.499 33.1051
112 1.499 35.2607
113 1.499 35.2607
114 1.499 35.593
115 1.499 36.8547
116 1.499 38.3519
117 1.499 36.6567
118 1.499 36.6567
119 1.499 36.3161
120 1.499 35.6068
121 1.499 35.6068
122 1.499 35.6294
123 1.499 35.7531
124 1.499 36.7592
125 1.499 36.7592
126 1.499 36.2652
127 1.499 37.7
128 1.499 38.4733
129 1.499 38.8673
130 1.499 38.8673
131 1.499 38.7258
132 1.499 38.7258
133 1.499 38.653
134 1.499 38.653
135 1.499 38.653
136 1.499 38.653
137 1.499 39.1235
138 1.499 37.2062
139 1.499 37.2062
140 1.499 37.2062
141 1.499 36.9619
142 1.499 35.4705
143 1.499 35.5413
144 1.499 36.3773
145 1.499 36.3773
146 1.499 36.3773
147 1.499 37.2442
148 1.499 37.2442
149 1.499 37.1979
150 1.499 37.2622
151 1.499 37.6167
152 1.499 36.1905
153 1.499 36.1905
154 1.499 36.909
155 1.499 39.2098
156 1.499 39.2098
157 1.499 40.0126
158 1.499 41.6383
159 1.499 41.7471
160 1.499 42.4119
161 1.499 42.3085
162 1.499 42.3085
163 1.499 41.9044
164 1.499 42.2985
165 1.499 39.5269
166 1.499 38.0136
167 1.499 38.0698
168 1.499 38.0698
169 1.499 35.596
170 1.499 35.596
171 1.499 35.596
172 1.499 36.0913
173 1.499 34.9928
174 1.499 35.3119
175 1.499 35.3119
176 1.499 35.3119
177 1.499 34.6685
178 1.499 34.6685
179 1.499 37.8619
180 1.499 35.1464
181 1.499 35.0419
182 1.499 35.0419
183 1.499 33.993
184 1.499 33.993
185 1.499 33.7942
186 1.499 33.3894
187 1.499 32.3239
188 1.499 32.0027
189 1.499 32.0027
190 1.499 34.3887
191 1.499 35.0012
192 1.499 36.0667
193 1.499 38.1912
194 1.499 38.1912
195 1.499 38.0069
196 1.499 37.4087
197 1.499 37.4087
198 1.499 37.4087
199 1.499 37.4087
200 1.498 32.5878
201 1.498 32.5878
202 1.498 32.5878
203 1.498 33.6529
204 1.498 34.013
205 1.498 33.7258
206 1.498 34.8674
207 1.498 34.8674
208 1.498 34.8674
209 1.498 34.0113
210 1.498 34.0113
211 1.498 34.0113
212 1.498 34.0314
213 1.498 34.0314
214 1.498 33.6299
215 1.498 31.8729
216 1.498 31.8729
217 1.498 31.8729
218 1.498 32.1694
219 1.498 32.1694
220 1.498 32.1694
221 1.498 32.1694
222 1.498 32.1387
223 1.498 32.1387
224 1.498 32.036
225 1.498 31.7672
226 1.498 31.9241
227 1.498 31.9241
228 1.498 31.9876
229 1.498 31.9876
230 1.498 31.6444
231 1.498 31.9735
232 1.498 31.9735
233 1.498 32.4366
234 1.498 32.4366
235 1.498 33.4757
236 1.498 35.5416
237 1.498 35.5416
238 1.498 36.825
239 1.498 37.7577
240 1.498 37.3777
241 1.498 37.3777
242 1.498 37.3777
243 1.498 35.1493
244 1.498 35.1983
245 1.498 34.2955
246 1.498 34.2732
247 1.498 34.2732
248 1.498 34.2732
249 1.498 34.1217
250 1.498 34.1217
251 1.498 34.1742
252 1.498 34.1742
253 1.498 34.1742
254 1.498 32.3982
255 1.498 31.5317
256 1.498 31.4575
257 1.498 30.4061
258 1.498 28.6141
259 1.498 28.5635
260 1.498 31.0838
261 1.498 31.0838
262 1.498 31.0838
263 1.498 31.0838
264 1.498 29.6458
265 1.498 29.6462
266 1.498 29.6462
267 1.498 29.6462
268 1.498 29.6462
269 1.498 29.6462
270 1.498 29.7691
271 1.498 28.9397
