0.695265 0
0.699914 0.00328735
0.692139 0.0067159
0.684989 0.0079821
0.692365 0.00918156
0.706274 0.0148242
0.701999 0.0133085
0.698801 0.0120232
0.694003 0.0116053
0.699818 0.0118124
0.704281 0.0115509
0.700839 0.0110893
0.699669 0.0102979
0.70034 0.0095842
0.700121 0.00894774
0.702205 0.00862772
0.700563 0.00827504
0.702519 0.00804322
0.70456 0.00787451
0.702677 0.00770269
0.700873 0.00754413
0.701161 0.00720672
0.702149 0.00696069
0.702473 0.00667823
0.702487 0.00641111
0.702006 0.00618258
0.702901 0.00601803
0.702817 0.00580369
0.702233 0.00563287
0.701133 0.00555147
0.701641 0.00539556
0.703513 0.0055422
0.70367 0.00537648
0.701994 0.00547321
0.702725 0.00536542
0.703352 0.00525284
0.703505 0.0051131
0.702634 0.00505206
0.703509 0.00499769
0.702684 0.00494039
0.702801 0.00482127
0.703642 0.00477935
0.704 0.00468159
0.703731 0.00458295
0.702972 0.00454353
0.701931 0.0045625
0.70186 0.00446596
0.703126 0.00454879
0.702918 0.00446074
0.702722 0.00437581
0.70243 0.00429977
0.702756 0.00422942
0.702943 0.00415379
0.702691 0.00408452
0.701939 0.00407883
0.702459 0.00403893
0.702797 0.00398221
0.702567 0.00392019
0.702534 0.00385389
0.702272 0.00379856
0.70254 0.00374577
0.703192 0.00374165
0.703001 0.00368711
0.702266 0.00370203
0.702889 0.00369711
0.702956 0.0036417
0.703067 0.00358904
0.702902 0.00354007
0.702683 0.00349551
0.703108 0.00347126
0.703352 0.00343094
0.703753 0.00340665
0.703425 0.00337574
0.7028 0.00338745
0.702485 0.00335693
0.702019 0.00334489
0.702103 0.0033025
0.702809 0.00333474
0.703085 0.00330394
0.70251 0.00331219
0.701765 0.00335408
0.702266 0.00335031
0.703065 0.00340405
0.702579 0.00339805
0.702373 0.00336435
0.702226 0.00332843
0.702312 0.0032913
0.702221 0.00325518
0.702161 0.00321915
0.702312 0.00318693
0.702602 0.00316501
0.70293 0.00314756
0.702452 0.00314969
0.702112 0.00313449
0.702299 0.00310707
0.702154 0.00307811
0.702596 0.00307792
0.70209 0.00308777
0.702462 0.00307896
0.702538 0.0030491
