0.5 0.885835 0.00675524
0.6 0.675025 0.00928823
0.7 0.439832 0.00630849
0.8 0.293495 0.00435328
0.9 0.200579 0.00279697
1 0.144998 0.00213305
1.1 0.109627 0.00152242
1.2 0.0866655 0.00116404
1.3 0.0695891 0.000933109
1.4 0.0581684 0.000736191
1.5 0.0497356 0.00079169
1.6 0.04304 0.000797226
1.7 0.0375112 0.000683302
1.8 0.0332538 0.000544015
1.9 0.0293956 0.000495644
2 0.0264744 0.000462554
2.1 0.0241682 0.000434997
2.2 0.0219221 0.000383776
2.3 0.0200566 0.000342006
2.4 0.0185079 0.000342101
2.5 0.0171981 0.000329811
