0.5 -0.970348 0.00157877
0.6 -0.933652 0.00151657
0.7 -0.891316 0.00121354
0.8 -0.847728 0.000745136
0.9 -0.804369 0.000719796
1 -0.761302 0.0005064
1.1 -0.721525 0.000611034
1.2 -0.682921 0.0005205
1.3 -0.647008 0.000513941
1.4 -0.614031 0.000410046
1.5 -0.582868 0.000358781
1.6 -0.554657 0.000399211
1.7 -0.52842 0.000345089
1.8 -0.504614 0.000399483
1.9 -0.482365 0.000376973
2 -0.461873 0.000329678
2.1 -0.443155 0.000302316
2.2 -0.425681 0.000306317
2.3 -0.409399 0.00034189
2.4 -0.394302 0.00035368
2.5 -0.380124 0.000366217
