1.56748 0
1.53649 0.0309827
1.54738 0.0209401
1.52147 0.0298461
1.54121 0.0304035
1.53777 0.0250619
1.52661 0.0239396
1.52962 0.0209494
1.52601 0.0188261
1.52264 0.0171717
1.52306 0.0155382
1.52663 0.0146251
1.51991 0.0150393
1.51672 0.0142843
1.51152 0.0142781
1.51003 0.0134379
1.50686 0.0130153
1.50569 0.0123268
1.50527 0.0116677
1.5049 0.0110749
1.50625 0.01062
1.50646 0.010128
1.5041 0.00996097
1.5059 0.00970458
1.50825 0.00959969
1.50545 0.00963686
1.5039 0.0094032
1.50496 0.0091239
1.50793 0.0092905
1.50764 0.00898018
1.50706 0.00870495
1.50865 0.0085775
1.50755 0.00838636
1.5066 0.0081915
1.50765 0.00802318
1.50933 0.00797551
1.5079 0.00788773
1.50718 0.00771117
1.50767 0.00752693
1.50614 0.00749405
1.50745 0.00742526
1.50783 0.00725619
1.5071 0.00712213
1.50532 0.00718242
1.50543 0.00702184
1.50593 0.0068854
1.50542 0.0067567
1.50547 0.00661462
1.50453 0.00654561
1.50464 0.00641434
1.50379 0.00634468
1.50422 0.00623644
1.50367 0.00614212
1.50214 0.00621885
1.50231 0.00610692
1.50245 0.00599871
1.50265 0.0058956
1.50225 0.00580623
1.50381 0.00591414
1.50401 0.0058185
1.50468 0.00576058
1.50371 0.00574941
1.50451 0.0057139
1.50506 0.00565078
1.50394 0.00567406
1.50256 0.00575605
1.50303 0.0056891
1.50262 0.00561977
1.50299 0.00554968
1.50297 0.00546987
1.50235 0.00542777
1.50153 0.00541404
1.50055 0.00542718
1.50037 0.00535664
1.49917 0.00541943
1.49957 0.00536322
1.49933 0.00529875
1.49939 0.00523075
1.49957 0.00516726
1.49892 0.00514383
1.49989 0.00517187
1.50007 0.00511171
1.50021 0.0050517
1.50067 0.0050122
1.50013 0.00498265
1.49973 0.00494065
1.49947 0.0048904
1.49931 0.00483705
1.49937 0.00478272
1.49936 0.00472928
1.49943 0.0046776
1.50022 0.00469221
1.49968 0.00467275
1.4998 0.00462444
1.49904 0.00463892
1.49882 0.00459534
1.49895 0.00454952
1.49946 0.0045318
1.49932 0.004488
1.49965 0.00445475
