1.19063 0
1.19034 0.000203212
1.19033 0.000135821
1.19133 0.000873336
1.19336 0.001945
1.19761 0.00419915
1.19879 0.003762
1.20251 0.00479072
1.2086 0.00714949
1.21045 0.00666838
1.21003 0.00607502
1.21112 0.00566576
1.21341 0.00567166
1.21581 0.00575461
1.21723 0.00554346
1.21736 0.00519833
1.21777 0.00490939
1.21616 0.00489558
1.21576 0.00465439
1.21534 0.00443998
1.21461 0.0042877
1.21434 0.00410162
1.21415 0.00392765
1.21322 0.00387332
1.21261 0.00376502
1.2126 0.00362024
1.21289 0.00349809
1.2127 0.00337874
1.21255 0.00326545
1.21282 0.00316781
1.21256 0.00307577
1.21315 0.0030349
1.21369 0.00299071
1.21415 0.00293814
1.21424 0.00285542
1.21437 0.00277935
1.21515 0.00281114
1.21624 0.00293922
1.21709 0.00298405
1.21776 0.00298431
1.2178 0.00291177
1.21865 0.00296492
1.21902 0.00291885
1.21887 0.00285639
1.21887 0.00279292
1.21908 0.00274042
1.21953 0.00271783
1.21996 0.00269527
1.22 0.00264051
1.22001 0.00258775
1.22037 0.00256249
1.22048 0.00251531
1.22061 0.00247109
1.22083 0.00243566
1.22088 0.00239182
1.22076 0.00235209
1.2202 0.00237719
1.22015 0.00233667
1.22011 0.00229744
1.22019 0.00226067
1.22021 0.00222373
1.22005 0.0021942
1.22001 0.00215971
1.22001 0.00212596
1.22014 0.00209711
1.22024 0.00206768
1.21998 0.00205315
1.21968 0.0020435
1.21968 0.0020139
1.21973 0.00198588
1.21974 0.00195792
1.21979 0.00193161
1.21975 0.00190578
1.21977 0.00188024
1.21983 0.00185603
1.21999 0.00183882
1.22022 0.00182827
1.22071 0.00187132
1.22095 0.00186241
1.22104 0.00184127
1.22167 0.00192385
1.22223 0.00197964
1.22281 0.00203807
1.22326 0.00206341
1.22401 0.00217196
1.22483 0.0022979
1.22527 0.00231182
1.22579 0.00234312
1.22659 0.00245095
1.22734 0.00253625
1.22759 0.0025207
1.22783 0.00250444
1.2284 0.0025415
1.22887 0.00255781
1.22915 0.00254606
1.22933 0.00252611
1.22956 0.00251
1.22979 0.00249508
1.2301 0.00248954
1.23036 0.00247821
